,Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity,Label,High_Sales
1183,Nike Tiempo Legend 10 Club,Multi-Ground Low-Top Soccer Cleats,60.0,60,0,Pink,Hot Lava/White,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hot Lava,5,4,4,669,0,0
1184,Nike Mercurial Vapor 16 Pro,FG Low-Top Soccer Cleats,124.97,160,21,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,35.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,3,367,0,0
1185,Nike Mercurial Vapor 16 Pro,FG Low-Top Soccer Cleats,112.97,160,29,Yellow,Volt/Black,Sustainable Materials,47.03,1,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,8,168,0,0
1186,"Nike Mercurial Vapor 16 Pro ""Kylian Mbappé""",FG Low-Top Soccer Cleats,139.97,170,17,Orange,Light Laser Orange/Armory Navy,,30.03,1,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Light Laser Orange,7,4,6,194,0,0
1187,Nike Mercurial Vapor 16 Pro,FG Low-Top Soccer Cleats,160.0,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,9,992,0,1
1188,Nike Mercurial Vapor 16 Pro,FG Low-Top Soccer Cleats,160.0,160,0,Red,Ember Glow/Aurora Green,Just In,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,2,82,0,0
1189,Nike Tiempo Legend 10 Academy,Artificial-Grass Low-Top Soccer Cleats,71.97,85,15,Blue,Soar/White,Sustainable Materials,13.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Soar,5,4,5,462,0,0
1190,Nike Tiempo Legend 10 Academy,Artificial-Grass Low-Top Soccer Cleats,85.0,85,0,Pink,Hot Lava/White,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hot Lava,5,4,10,102,0,0
1191,Nike Tiempo Legend 10 Pro,Firm-Ground Low-Top Soccer Cleats,126.97,150,15,Blue,Soar/White,Sustainable Materials,23.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Soar,5,4,7,234,0,0
1192,Nike Tiempo Legend 10 Pro,Firm-Ground Low-Top Soccer Cleats,105.97,150,29,Grey,Metallic Silver/Volt/Black,Sustainable Materials,44.03,1,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,5,4,6,449,0,0
1193,Nike Tiempo Legend 10 Pro,Firm-Ground Low-Top Soccer Cleats,150.0,150,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,6,840,0,1
1194,Nike Tiempo Legend 10 Pro,Firm-Ground Low-Top Soccer Cleats,150.0,150,0,Pink,Hot Lava/White,Sustainable Materials,0.0,0,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hot Lava,5,4,2,716,0,0
1195,Air Jordan 4 RM,Women's Shoes,112.97,150,24,Brown,Legend Light Brown/Legend Light Brown/Sail,,37.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Legend Light Brown,4,2,4,268,0,0
1196,Air Jordan 4 RM,Women's Shoes,112.97,150,24,Pink,Pink Oxford/Phantom,,37.03,1,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pink Oxford,4,2,9,206,0,0
1197,Air Jordan 4 RM,Women's Shoes,150.0,150,0,White,White/White/Metallic Silver/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,9,959,0,1
1198,Nike Full Force Low,Men's Shoes,71.97,95,24,White,Summit White/Racer Blue/Summit White/Deep Royal Blue,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,2,8,290,0,0
1199,Nike Full Force Low,Men's Shoes,66.97,95,29,White,White/Pewter/Sail/Black,,28.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,7,479,0,0
1200,Nike Full Force Low,Men's Shoes,71.97,95,24,White,White/Phantom/Aegean Storm/Black,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,346,0,0
1201,Nike Full Force Low,Men's Shoes,65.97,95,30,Black,Black/University Red/White,,29.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,487,0,0
1202,Nike Full Force Low Premium,Men's Shoes,59.97,100,40,Brown,Flax/Baroque Brown/White/Velvet Brown,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Flax,5,2,10,161,0,0
1203,"Luka 3 ""Blurred Vision""",Basketball Shoes,97.97,130,24,Green,Vapor Green/Cone/Psychic Purple/Hyper Jade,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Vapor Green,4,2,1,180,0,0
1204,"Luka 3 ""Speedway""",Basketball Shoes,110.97,130,14,Black,Black/Smoke Grey/Smoke Grey/White,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,6,294,0,0
1205,"Luka 3 ""Sneaker Inspo""",Basketball Shoes,110.97,130,14,Black,Black/Hyper Jade/Pink Prime/Hyper Grape,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,8,199,0,0
1206,"Luka 3 ""Imaginarium""",Basketball Shoes,110.97,130,14,Pink,Pink Prime/Black/Hyper Jade/University Gold,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pink Prime,3,2,4,218,0,0
1207,"Luka 3 SE ""Matador""",Basketball Shoes,97.97,130,24,White,White/Team Gold/Metallic Gold/Black,Sustainable Materials,32.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,219,0,0
1208,Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,134.97,160,15,Blue,Blue Fury/White,Sustainable Materials,25.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Blue Fury,5,4,7,257,0,0
1209,Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,129.97,160,18,Grey,Metallic Silver/Volt/Black,Sustainable Materials,30.03,1,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,5,4,4,456,0,0
1210,Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,160.0,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,6,672,0,0
1211,Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,139.97,170,17,Blue,Blue Fury/White,Sustainable Materials,30.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Blue Fury,5,4,5,302,0,0
1212,Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,119.97,170,29,Grey,Metallic Silver/Volt/Black,Sustainable Materials,50.03,1,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,5,4,2,385,0,0
1213,Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,170.0,170,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,9,905,0,1
1214,Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,170.0,170,0,Green,Mint/Off Noir/Atomic Red,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mint,5,4,8,425,0,0
1215,Jordan 3 Mid TD,Men's Football Cleats,142.97,190,24,Black,Black/Cement Grey/White/Fire Red,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,8,220,0,0
1216,Nike Air Max 2017,Men's Shoes,123.97,190,34,White,White/Pure Platinum/Black,,66.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,7,229,0,0
1217,Nike Air Max 2017,Men's Shoes,133.97,190,29,Black,Black/Black/Black,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,272,0,0
1218,Nike Air Max 2017,Men's Shoes,123.97,190,34,Blue,Binary Blue/Obsidian/Black,,66.03,1,2,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Binary Blue,4,2,1,232,0,0
1219,Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,134.97,160,15,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,25.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,5,190,0,0
1220,Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,112.97,160,29,Yellow,Volt/Black,Sustainable Materials,47.03,1,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,2,496,0,0
1221,Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,160.0,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,6,898,0,1
1222,Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,160.0,160,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,5,459,0,0
1223,Nike Air Zoom HyperAce 2 SE,Volleyball Shoes,89.97,125,28,Black,Black/Sunset Pulse/Lagoon Pulse/Multi-Color,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,7,264,0,0
1224,Nike Juniper Trail 3,Men's Trail Running Shoes,62.97,90,30,Green,Jade Horizon/Bicoastal/Red Stardust/Pale Ivory,Sustainable Materials,27.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Jade Horizon,4,4,9,431,0,0
1225,Nike Juniper Trail 3,Men's Trail Running Shoes,90.0,90,0,Black,Black/Wolf Grey/Photon Dust/Black,Sustainable Materials,0.0,0,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,9,705,0,0
1226,Nike Juniper Trail 3,Men's Trail Running Shoes,90.0,90,0,Green,Sequoia/College Grey/White Onyx/Summit White,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sequoia,4,4,1,490,0,0
1227,Nike Juniper Trail 3,Men's Trail Running Shoes,90.0,90,0,Blue,Deep Royal Blue/Blue Beyond/Monarch/Phantom,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Deep Royal Blue,4,4,5,297,0,0
1228,Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Grey,Phantom/Light Wild Mango,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,3,4,4,445,0,0
1229,Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Green,Green Frost/White,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Green Frost,3,4,2,330,0,0
1230,Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Black,Black/Volt,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,6,186,0,0
1231,Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,120.0,120,0,Grey,Football Grey/Light Photo Blue,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Football Grey,3,4,6,63,0,0
1232,Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,120.0,120,0,White,White/Chrome,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,6,594,0,0
1233,Nike G.T. Cut 3,Basketball Shoes,111.97,190,41,White,White/Sport Red/Obsidian,Best Seller,78.03,1,2,3,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,10,935,1,1
1234,Nike G.T. Cut 3,Basketball Shoes,123.97,190,34,Green,Sea Glass/Metallic Gold/University Red/Oil Green,Best Seller,66.03,1,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sea Glass,4,2,10,976,1,1
1235,Nike G.T. Cut 3,Basketball Shoes,190.0,190,0,Pink,Hyper Pink/Metallic Silver/Pink Foam/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hyper Pink,4,2,10,897,1,1
1236,Nike G.T. Cut 3,Basketball Shoes,190.0,190,0,Grey,Smoke Grey/Hot Fuchsia/Hyper Pink/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Smoke Grey,4,2,10,925,1,1
1237,Nike Zoom GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,110.97,170,34,Grey,Pure Platinum/Black/Hyper Crimson/White,,59.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,6,5,9,475,0,0
1238,NikeCourt GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,119.97,170,29,Grey,Phantom/College Grey/Metallic Gold/Metallic Pewter,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,5,5,6,434,0,0
1239,Nike GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,170.0,170,0,Brown,Sanddrift/Thunder Blue/Gum Medium Brown/Metallic Gold,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sanddrift,5,5,4,137,0,0
1240,Nike Streetgato,Low-Top Soccer Shoes,74.97,90,16,Brown,Dark Russet/Light Wild Mango,,15.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Dark Russet,2,3,3,182,0,0
1241,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,Black,Black/Off Noir/Summit White,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,8,814,0,1
1242,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,Green,Deep Jungle/Green Frost,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Deep Jungle,2,3,2,553,0,0
1243,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,Blue,Smokey Blue/Lightning,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Smokey Blue,2,3,8,654,0,0
1244,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,Black,Black/Volt,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,6,911,0,1
1245,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,Brown,Celestial Gold/Hyper Crimson,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Celestial Gold,2,3,4,521,0,0
1246,Nike Streetgato,Low-Top Soccer Shoes,90.0,90,0,White,Summit White/Night Forest,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,2,3,7,544,0,0
1247,Nike Infinity Tour BOA 2,Golf Shoes (Wide),110.97,200,44,Green,Barely Green/White/Green Strike/Black,,89.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,5,3,8,227,0,0
1248,Nike Infinity Tour BOA 2,Golf Shoes (Wide),140.97,200,29,Black,Black/Cool Grey/Pure Platinum/Infinite Gold,,59.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,3,7,500,0,0
1249,Nike Infinity Tour BOA 2,Golf Shoes (Wide),200.0,200,0,White,White/Vapor Green/Pure Platinum/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,3,9,945,0,1
1250,Nike React HyperSet LE,Indoor Court Shoes,119.97,140,14,White,White/White/Team Crimson,,20.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,3,9,287,0,0
1251,Nike Victory Pro 3,Men's Golf Shoes (Wide),110.97,130,14,White,White/Obsidian/Aquarius Blue/Football Grey,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,9,336,0,0
1252,Nike Victory Pro 3,Men's Golf Shoes (Wide),91.97,130,29,Black,Black/Bright Crimson/Anthracite/Pure Platinum,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,6,186,0,0
1253,Nike Victory Pro 3,Men's Golf Shoes (Wide),130.0,130,0,Grey,Pure Platinum/Black/White/Volt,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,4,4,6,724,0,0
1254,Nike Air Diamond Varsity Turf,Men's Baseball Shoes,65.97,75,12,Black,Black/Iron Grey/Pure Platinum/White,Sustainable Materials,9.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,3,9,312,0,0
1255,Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75.0,75,0,Grey,Wolf Grey/White/Iron Grey,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,5,3,5,434,0,0
1256,Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75.0,75,0,Black,Black/White,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,3,6,525,0,0
1257,Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75.0,75,0,White,White/Black,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,3,8,671,0,0
1258,Nike V2K Run,Men's Shoes,79.97,120,33,Blue,Obsidian/Thunder Blue/Wolf Grey/Obsidian,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Obsidian,3,2,1,161,0,0
1259,Nike V2K Run,Men's Shoes,72.97,120,39,Brown,Velvet Brown/White/Black/Baroque Brown,,47.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Velvet Brown,3,2,6,191,0,0
1260,Nike V2K Run,Men's Shoes,120.0,120,0,White,Summit White/Pure Platinum/Light Iron Ore/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,3,2,8,871,0,1
1261,Nike V2K Run,Men's Shoes,120.0,120,0,Grey,Cave Stone/Flat Pewter/Medium Ash/Metallic Silver,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cave Stone,3,2,3,418,0,0
1262,Nike V2K Run,Men's Shoes,120.0,120,0,Grey,Wolf Grey/Cool Grey/White/Midnight Navy,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,3,2,6,988,0,1
1263,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,78.97,90,12,White,White/Pure Platinum/Black,,11.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,3,6,445,0,0
1264,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,74.97,90,16,Black,Black/Life Lime/Volt,,15.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,3,6,283,0,0
1265,Nike Alpha Huarache Elite 4 Low MCS,Baseball Cleats,74.97,90,16,White,Summit White/Phantom/Dark Russet/Royal Pulse,,15.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,7,2,7,402,0,0
1266,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,Black,Black/Blue Tint/Anthracite/White,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,3,9,536,0,0
1267,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,Grey,Wolf Grey/White/Dark Smoke Grey,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,7,3,7,326,0,0
1268,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,Black,Black/Dark Smoke Grey/White,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,3,6,579,0,0
1269,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,White,White/University Red,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,3,9,547,0,0
1270,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,White,White/Hyper Royal,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,3,8,528,0,0
1271,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,White,White/Midnight Navy,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,3,7,516,0,0
1272,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90.0,90,0,White,White/Black,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,3,9,923,0,1
1273,Nike Air Max 2 CB '94,Men's Shoes,119.97,170,29,Grey,Cool Grey/Midnight Navy/Total Orange/White,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,6,2,4,155,0,0
1274,Nike Air Max Torch 4,Men's Shoes,59.97,95,36,Black,Anthracite/Black/Metallic Silver,,35.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Anthracite,5,2,6,202,0,0
1275,Jordan Flight Club '91,Men's Shoes,116.97,145,19,White,White/Black/Matte Silver/Gym Red,,28.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,221,0,0
1276,Jordan Flight Club '91,Men's Shoes,101.97,145,29,Black,Black/University Red/White,Best Seller,43.03,1,2,3,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,10,949,1,1
1277,Jordan Flight Club '91,Men's Shoes,116.97,145,19,Black,Black/Metallic Gold,Best Seller,28.03,1,2,2,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,10,953,1,1
1278,Jordan Flight Club '91,Men's Shoes,145.0,145,0,Black,Black/White,Best Seller,0.0,0,2,2,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,814,1,1
1279,Nike Lunar Force 1,Men's Winterized Duckboot,119.97,170,29,Brown,Ale Brown/Black/Goldtone/Ale Brown,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Ale Brown,4,3,6,437,0,0
1280,Nike Lunar Force 1,Men's Winterized Duckboot,170.0,170,0,Black,Black/Neutral Olive/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,9,892,0,1
1281,Nike Lunar Force 1,Men's Winterized Duckboot,170.0,170,0,Brown,Baroque Brown/Black/Metallic Silver/Baroque Brown,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Baroque Brown,4,3,10,220,0,0
1282,Nike Flex Control 4,Men's Workout Shoes,64.97,70,7,Grey,Wolf Grey/Black/Racer Blue/Team Orange,,5.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,4,3,6,210,0,0
